9.424770908317470e-01 6.307005786446052e+10 1.570796311045236e+00 4.736316424000000e+14	1.000000034095633e+00 2.275177056686292e-15 -2.722658281914744e-05 4.932018638298512e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424771497588335e-01 6.307005715929201e+10 1.570796311045237e+00 4.736316683000000e+14	1.000000034095633e+00 2.275177107562516e-15 -2.722658398480181e-05 4.932018959740521e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424772086859212e-01 6.307005645412346e+10 1.570796311045239e+00 4.736316942000000e+14	1.000000034095634e+00 2.275177158438744e-15 -2.722658515045611e-05 4.932019281182534e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424772676130103e-01 6.307005574895489e+10 1.570796311045240e+00 4.736317201000000e+14	1.000000034095634e+00 2.275177209314976e-15 -2.722658631611035e-05 4.932019602624553e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424773265401006e-01 6.307005504378629e+10 1.570796311045241e+00 4.736317460000000e+14	1.000000034095635e+00 2.275177260191212e-15 -2.722658748176451e-05 4.932019924066578e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424773854671923e-01 6.307005433861766e+10 1.570796311045243e+00 4.736317719000000e+14	1.000000034095635e+00 2.275177311067452e-15 -2.722658864741861e-05 4.932020245508609e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424774443942854e-01 6.307005363344900e+10 1.570796311045244e+00 4.736317978000000e+14	1.000000034095636e+00 2.275177361943696e-15 -2.722658981307263e-05 4.932020566950644e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424775033213797e-01 6.307005292828031e+10 1.570796311045245e+00 4.736318237000000e+14	1.000000034095636e+00 2.275177412819943e-15 -2.722659097872659e-05 4.932020888392684e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424775622484753e-01 6.307005222311159e+10 1.570796311045246e+00 4.736318496000000e+14	1.000000034095637e+00 2.275177463696195e-15 -2.722659214438048e-05 4.932021209834731e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424776211755723e-01 6.307005151794284e+10 1.570796311045248e+00 4.736318755000000e+14	1.000000034095637e+00 2.275177514572450e-15 -2.722659331003430e-05 4.932021531276784e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424776801026706e-01 6.307005081277406e+10 1.570796311045249e+00 4.736319014000000e+14	1.000000034095638e+00 2.275177565448709e-15 -2.722659447568806e-05 4.932021852718841e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424777390297702e-01 6.307005010760524e+10 1.570796311045250e+00 4.736319273000000e+14	1.000000034095638e+00 2.275177616324973e-15 -2.722659564134174e-05 4.932022174160903e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424777979568711e-01 6.307004940243640e+10 1.570796311045251e+00 4.736319532000000e+14	1.000000034095639e+00 2.275177667201240e-15 -2.722659680699536e-05 4.932022495602972e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424778568839734e-01 6.307004869726753e+10 1.570796311045253e+00 4.736319791000000e+14	1.000000034095639e+00 2.275177718077511e-15 -2.722659797264891e-05 4.932022817045047e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424779158110769e-01 6.307004799209863e+10 1.570796311045254e+00 4.736320050000000e+14	1.000000034095640e+00 2.275177768953785e-15 -2.722659913830239e-05 4.932023138487126e-23 1.000000000000000e+00	0.000000000000000e+00 
9.424779747381818e-01 6.307004728692969e+10 1.570796311045255e+00 4.736320309000000e+14	1.000000034095641e+00 2.275177819830064e-15 -2.722660030395580e-05 4.932023459929210e-23 1.000000000000000e+00	0.000000000000000e+00 
3.141590015286583e+00 4.595661728324124e+10 1.570796353589796e+00 1.138263482300000e+15	1.000000051545107e+00 4.285145201266007e-15 -9.724507834484416e-11 2.694526146789681e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590126271843e+00 4.595661728323877e+10 1.570796353589796e+00 1.138263508200000e+15	1.000000051545107e+00 4.285145201266467e-15 -9.350998899545622e-11 2.567092831244091e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590237257104e+00 4.595661728323639e+10 1.570796353589796e+00 1.138263534100000e+15	1.000000051545107e+00 4.285145201266910e-15 -8.977489964606674e-11 2.439659515698450e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590348242365e+00 4.595661728323412e+10 1.570796353589796e+00 1.138263560000000e+15	1.000000051545107e+00 4.285145201267335e-15 -8.603981029667577e-11 2.312226200152760e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590459227626e+00 4.595661728323194e+10 1.570796353589796e+00 1.138263585900000e+15	1.000000051545107e+00 4.285145201267741e-15 -8.230472094728338e-11 2.184792884607023e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590570212886e+00 4.595661728322985e+10 1.570796353589796e+00 1.138263611800000e+15	1.000000051545107e+00 4.285145201268130e-15 -7.856963159788963e-11 2.057359569061241e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590681198147e+00 4.595661728322787e+10 1.570796353589796e+00 1.138263637700000e+15	1.000000051545107e+00 4.285145201268500e-15 -7.483454224849459e-11 1.929926253515417e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590792183408e+00 4.595661728322598e+10 1.570796353589796e+00 1.138263663600000e+15	1.000000051545107e+00 4.285145201268853e-15 -7.109945289909830e-11 1.802492937969553e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141590903168668e+00 4.595661728322418e+10 1.570796353589796e+00 1.138263689500000e+15	1.000000051545107e+00 4.285145201269187e-15 -6.736436354970084e-11 1.675059622423650e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141591014153929e+00 4.595661728322249e+10 1.570796353589796e+00 1.138263715400000e+15	1.000000051545107e+00 4.285145201269503e-15 -6.362927420030227e-11 1.547626306877712e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141591125139190e+00 4.595661728322089e+10 1.570796353589796e+00 1.138263741300000e+15	1.000000051545107e+00 4.285145201269802e-15 -5.989418485090264e-11 1.420192991331739e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141591236124451e+00 4.595661728321939e+10 1.570796353589796e+00 1.138263767200000e+15	1.000000051545107e+00 4.285145201270082e-15 -5.615909550150203e-11 1.292759675785735e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141591347109711e+00 4.595661728321798e+10 1.570796353589796e+00 1.138263793100000e+15	1.000000051545107e+00 4.285145201270344e-15 -5.242400615210049e-11 1.165326360239701e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141591458094972e+00 4.595661728321667e+10 1.570796353589796e+00 1.138263819000000e+15	1.000000051545107e+00 4.285145201270588e-15 -4.868891680269808e-11 1.037893044693639e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141591569080233e+00 4.595661728321546e+10 1.570796353589796e+00 1.138263844900000e+15	1.000000051545107e+00 4.285145201270815e-15 -4.495382745329486e-11 9.104597291475525e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141591680065493e+00 4.595661728321434e+10 1.570796353589796e+00 1.138263870800000e+15	1.000000051545107e+00 4.285145201271023e-15 -4.121873810389091e-11 7.830264136014424e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141591791050754e+00 4.595661728321332e+10 1.570796353589796e+00 1.138263896700000e+15	1.000000051545107e+00 4.285145201271213e-15 -3.748364875448627e-11 6.555930980553113e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141591902036015e+00 4.595661728321240e+10 1.570796353589796e+00 1.138263922600000e+15	1.000000051545107e+00 4.285145201271385e-15 -3.374855940508101e-11 5.281597825091613e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592013021275e+00 4.595661728321157e+10 1.570796353589796e+00 1.138263948500000e+15	1.000000051545107e+00 4.285145201271539e-15 -3.001347005567519e-11 4.007264669629945e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592124006536e+00 4.595661728321085e+10 1.570796353589796e+00 1.138263974400000e+15	1.000000051545107e+00 4.285145201271675e-15 -2.627838070626888e-11 2.732931514168131e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592234991797e+00 4.595661728321021e+10 1.570796353589796e+00 1.138264000300000e+15	1.000000051545107e+00 4.285145201271793e-15 -2.254329135686214e-11 1.458598358706192e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592345977058e+00 4.595661728320968e+10 1.570796353589796e+00 1.138264026200000e+15	1.000000051545107e+00 4.285145201271892e-15 -1.880820200745502e-11 1.842652032441497e-30 1.000000000000000e+00	0.000000000000000e+00 
3.141592456962318e+00 4.595661728320924e+10 1.570796353589796e+00 1.138264052100000e+15	1.000000051545107e+00 4.285145201271974e-15 -1.507311265804759e-11 -1.090067952217974e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592567947579e+00 4.595661728320890e+10 1.570796353589796e+00 1.138264078000000e+15	1.000000051545107e+00 4.285145201272038e-15 -1.133802330863991e-11 -2.364401107680159e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592678932840e+00 4.595661728320865e+10 1.570796353589796e+00 1.138264103900000e+15	1.000000051545107e+00 4.285145201272084e-15 -7.602933959232044e-12 -3.638734263142382e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592789918100e+00 4.595661728320850e+10 1.570796353589796e+00 1.138264129800000e+15	1.000000051545107e+00 4.285145201272112e-15 -3.867844609824053e-12 -4.913067418604623e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141592900903361e+00 4.595661728320845e+10 1.570796353589796e+00 1.138264155700000e+15	1.000000051545107e+00 4.285145201272121e-15 -1.327552604159975e-13 -6.187400574066859e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141593011888622e+00 4.595661728320850e+10 1.570796353589796e+00 1.138264181600000e+15	1.000000051545107e+00 4.285145201272113e-15 3.602334088992060e-12 -7.461733729529071e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141593122873883e+00 4.595661728320864e+10 1.570796353589796e+00 1.138264207500000e+15	1.000000051545107e+00 4.285145201272086e-15 7.337423438400058e-12 -8.736066884991235e-29 1.000000000000000e+00	0.000000000000000e+00 
3.141593233859143e+00 4.595661728320888e+10 1.570796353589796e+00 1.138264233400000e+15	1.000000051545107e+00 4.285145201272042e-15 1.107251278780793e-11 -1.001040004045333e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141593344844404e+00 4.595661728320921e+10 1.570796353589796e+00 1.138264259300000e+15	1.000000051545107e+00 4.285145201271979e-15 1.480760213721563e-11 -1.128473319591534e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141593455829665e+00 4.595661728320964e+10 1.570796353589796e+00 1.138264285200000e+15	1.000000051545107e+00 4.285145201271899e-15 1.854269148662308e-11 -1.255906635137723e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141593566814925e+00 4.595661728321017e+10 1.570796353589796e+00 1.138264311100000e+15	1.000000051545107e+00 4.285145201271800e-15 2.227778083603022e-11 -1.383339950683899e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141593677800186e+00 4.595661728321080e+10 1.570796353589796e+00 1.138264337000000e+15	1.000000051545107e+00 4.285145201271684e-15 2.601287018543699e-11 -1.510773266230060e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141593788785447e+00 4.595661728321152e+10 1.570796353589796e+00 1.138264362900000e+15	1.000000051545107e+00 4.285145201271549e-15 2.974795953484334e-11 -1.638206581776203e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141593899770708e+00 4.595661728321234e+10 1.570796353589796e+00 1.138264388800000e+15	1.000000051545107e+00 4.285145201271396e-15 3.348304888424919e-11 -1.765639897322327e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594010755968e+00 4.595661728321325e+10 1.570796353589796e+00 1.138264414700000e+15	1.000000051545107e+00 4.285145201271226e-15 3.721813823365449e-11 -1.893073212868428e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594121741229e+00 4.595661728321427e+10 1.570796353589796e+00 1.138264440600000e+15	1.000000051545107e+00 4.285145201271037e-15 4.095322758305918e-11 -2.020506528414506e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594232726490e+00 4.595661728321538e+10 1.570796353589796e+00 1.138264466500000e+15	1.000000051545107e+00 4.285145201270830e-15 4.468831693246318e-11 -2.147939843960558e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594343711750e+00 4.595661728321658e+10 1.570796353589796e+00 1.138264492400000e+15	1.000000051545107e+00 4.285145201270605e-15 4.842340628186645e-11 -2.275373159506581e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594454697011e+00 4.595661728321788e+10 1.570796353589796e+00 1.138264518300000e+15	1.000000051545107e+00 4.285145201270362e-15 5.215849563126892e-11 -2.402806475052573e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594565682272e+00 4.595661728321928e+10 1.570796353589796e+00 1.138264544200000e+15	1.000000051545107e+00 4.285145201270101e-15 5.589358498067053e-11 -2.530239790598534e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594676667533e+00 4.595661728322078e+10 1.570796353589796e+00 1.138264570100000e+15	1.000000051545107e+00 4.285145201269822e-15 5.962867433007121e-11 -2.657673106144459e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594787652793e+00 4.595661728322237e+10 1.570796353589796e+00 1.138264596000000e+15	1.000000051545107e+00 4.285145201269525e-15 6.336376367947091e-11 -2.785106421690347e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141594898638054e+00 4.595661728322406e+10 1.570796353589796e+00 1.138264621900000e+15	1.000000051545107e+00 4.285145201269210e-15 6.709885302886956e-11 -2.912539737236197e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595009623315e+00 4.595661728322585e+10 1.570796353589796e+00 1.138264647800000e+15	1.000000051545107e+00 4.285145201268877e-15 7.083394237826710e-11 -3.039973052782005e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595120608575e+00 4.595661728322773e+10 1.570796353589796e+00 1.138264673700000e+15	1.000000051545107e+00 4.285145201268526e-15 7.456903172766347e-11 -3.167406368327770e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595231593836e+00 4.595661728322971e+10 1.570796353589796e+00 1.138264699600000e+15	1.000000051545107e+00 4.285145201268157e-15 7.830412107705860e-11 -3.294839683873490e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595342579097e+00 4.595661728323179e+10 1.570796353589796e+00 1.138264725500000e+15	1.000000051545107e+00 4.285145201267769e-15 8.203921042645245e-11 -3.422272999419162e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595453564358e+00 4.595661728323396e+10 1.570796353589796e+00 1.138264751400000e+15	1.000000051545107e+00 4.285145201267364e-15 8.577429977584494e-11 -3.549706314964784e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595564549618e+00 4.595661728323623e+10 1.570796353589796e+00 1.138264777300000e+15	1.000000051545107e+00 4.285145201266941e-15 8.950938912523601e-11 -3.677139630510354e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595675534879e+00 4.595661728323860e+10 1.570796353589796e+00 1.138264803200000e+15	1.000000051545107e+00 4.285145201266500e-15 9.324447847462560e-11 -3.804572946055870e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595786520140e+00 4.595661728324106e+10 1.570796353589796e+00 1.138264829100000e+15	1.000000051545107e+00 4.285145201266040e-15 9.697956782401365e-11 -3.932006261601330e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141595897505400e+00 4.595661728324362e+10 1.570796353589796e+00 1.138264855000000e+15	1.000000051545107e+00 4.285145201265563e-15 1.007146571734001e-10 -4.059439577146732e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596008490661e+00 4.595661728324628e+10 1.570796353589796e+00 1.138264880900000e+15	1.000000051545107e+00 4.285145201265067e-15 1.044497465227849e-10 -4.186872892692073e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596119475922e+00 4.595661728324903e+10 1.570796353589796e+00 1.138264906800000e+15	1.000000051545107e+00 4.285145201264554e-15 1.081848358721679e-10 -4.314306208237351e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596230461183e+00 4.595661728325188e+10 1.570796353589796e+00 1.138264932700000e+15	1.000000051545107e+00 4.285145201264022e-15 1.119199252215492e-10 -4.441739523782565e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596341446443e+00 4.595661728325483e+10 1.570796353589796e+00 1.138264958600000e+15	1.000000051545107e+00 4.285145201263473e-15 1.156550145709286e-10 -4.569172839327712e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596452431704e+00 4.595661728325787e+10 1.570796353589796e+00 1.138264984500000e+15	1.000000051545107e+00 4.285145201262905e-15 1.193901039203061e-10 -4.696606154872790e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596563416965e+00 4.595661728326101e+10 1.570796353589796e+00 1.138265010400000e+15	1.000000051545107e+00 4.285145201262319e-15 1.231251932696817e-10 -4.824039470417796e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596674402225e+00 4.595661728326425e+10 1.570796353589796e+00 1.138265036300000e+15	1.000000051545107e+00 4.285145201261716e-15 1.268602826190552e-10 -4.951472785962729e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596785387486e+00 4.595661728326758e+10 1.570796353589796e+00 1.138265062200000e+15	1.000000051545107e+00 4.285145201261094e-15 1.305953719684266e-10 -5.078906101507587e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141596896372747e+00 4.595661728327101e+10 1.570796353589796e+00 1.138265088100000e+15	1.000000051545107e+00 4.285145201260454e-15 1.343304613177958e-10 -5.206339417052367e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597007358008e+00 4.595661728327454e+10 1.570796353589796e+00 1.138265114000000e+15	1.000000051545107e+00 4.285145201259796e-15 1.380655506671628e-10 -5.333772732597067e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597118343268e+00 4.595661728327817e+10 1.570796353589796e+00 1.138265139900000e+15	1.000000051545107e+00 4.285145201259120e-15 1.418006400165276e-10 -5.461206048141686e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597229328529e+00 4.595661728328189e+10 1.570796353589796e+00 1.138265165800000e+15	1.000000051545107e+00 4.285145201258426e-15 1.455357293658900e-10 -5.588639363686220e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597340313790e+00 4.595661728328570e+10 1.570796353589796e+00 1.138265191700000e+15	1.000000051545107e+00 4.285145201257714e-15 1.492708187152499e-10 -5.716072679230668e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597451299050e+00 4.595661728328962e+10 1.570796353589796e+00 1.138265217600000e+15	1.000000051545107e+00 4.285145201256984e-15 1.530059080646075e-10 -5.843505994775027e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597562284311e+00 4.595661728329363e+10 1.570796353589796e+00 1.138265243500000e+15	1.000000051545107e+00 4.285145201256236e-15 1.567409974139625e-10 -5.970939310319296e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597673269572e+00 4.595661728329774e+10 1.570796353589796e+00 1.138265269400000e+15	1.000000051545107e+00 4.285145201255470e-15 1.604760867633149e-10 -6.098372625863472e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597784254833e+00 4.595661728330194e+10 1.570796353589796e+00 1.138265295300000e+15	1.000000051545107e+00 4.285145201254686e-15 1.642111761126646e-10 -6.225805941407554e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141597895240093e+00 4.595661728330624e+10 1.570796353589796e+00 1.138265321200000e+15	1.000000051545107e+00 4.285145201253884e-15 1.679462654620117e-10 -6.353239256951538e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598006225354e+00 4.595661728331064e+10 1.570796353589796e+00 1.138265347100000e+15	1.000000051545107e+00 4.285145201253064e-15 1.716813548113559e-10 -6.480672572495424e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598117210615e+00 4.595661728331514e+10 1.570796353589796e+00 1.138265373000000e+15	1.000000051545107e+00 4.285145201252226e-15 1.754164441606974e-10 -6.608105888039208e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598228195875e+00 4.595661728331973e+10 1.570796353589796e+00 1.138265398900000e+15	1.000000051545107e+00 4.285145201251369e-15 1.791515335100359e-10 -6.735539203582889e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598339181136e+00 4.595661728332442e+10 1.570796353589796e+00 1.138265424800000e+15	1.000000051545107e+00 4.285145201250495e-15 1.828866228593714e-10 -6.862972519126464e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598450166397e+00 4.595661728332920e+10 1.570796353589796e+00 1.138265450700000e+15	1.000000051545107e+00 4.285145201249603e-15 1.866217122087040e-10 -6.990405834669931e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598561151658e+00 4.595661728333408e+10 1.570796353589796e+00 1.138265476600000e+15	1.000000051545107e+00 4.285145201248692e-15 1.903568015580334e-10 -7.117839150213289e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598672136918e+00 4.595661728333906e+10 1.570796353589796e+00 1.138265502500000e+15	1.000000051545107e+00 4.285145201247764e-15 1.940918909073598e-10 -7.245272465756534e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598783122179e+00 4.595661728334414e+10 1.570796353589796e+00 1.138265528400000e+15	1.000000051545107e+00 4.285145201246817e-15 1.978269802566829e-10 -7.372705781299666e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141598894107440e+00 4.595661728334931e+10 1.570796353589796e+00 1.138265554300000e+15	1.000000051545107e+00 4.285145201245853e-15 2.015620696060027e-10 -7.500139096842681e-28 1.000000000000000e+00	0.000000000000000e+00 
3.141599005092700e+00 4.595661728335458e+10 1.570796353589796e+00 1.138265580200000e+15	1.000000051545107e+00 4.285145201244870e-15 2.052971589553192e-10 -7.627572412385578e-28 1.000000000000000e+00	0.000000000000000e+00 
